recorder_folder,DATE,TIME,LON,LAT,BAT,TEMP,HUMI,FILE,GAIN,SAMPLE RATE,CHANNEL,NOTE,wav_file,birdnet_start_s,birdnet_end_s,peak_time_s,gcc_start_s,gcc_end_s,tdoa_ms,lag_samples,bearing_1_deg,bearing_2_deg,detected_by
Recorder 6 - 1004 to 1704,04-10-2026,18:42:07,1.92444W,50.93974N,100%,9C,62%,6_20260410_184207.wav,AGC,48kHz,stereo,Part1,6_20260410_184207.wav,159.0,162.0,159.1236875,159.0,159.3736875,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,18:42:07,1.92444W,50.93974N,100%,9C,62%,6_20260410_184207.wav,AGC,48kHz,stereo,Part1,6_20260410_184207.wav,324.0,327.0,325.52135416666664,325.27135416666664,325.77135416666664,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,18:42:07,1.92444W,50.93974N,100%,9C,62%,6_20260410_184207.wav,AGC,48kHz,stereo,Part1,6_20260410_184207.wav,480.0,483.0,480.08733333333333,480.0,480.33733333333333,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,18:42:07,1.92444W,50.93974N,100%,9C,62%,6_20260410_184207.wav,AGC,48kHz,stereo,Part1,6_20260410_184207.wav,771.0,774.0,771.8505833333334,771.6005833333334,772.1005833333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,18:42:07,1.92444W,50.93974N,100%,9C,62%,6_20260410_184207.wav,AGC,48kHz,stereo,Part1,6_20260410_184207.wav,888.0,891.0,889.6740416666667,889.4240416666667,889.9240416666667,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,18:42:07,1.92444W,50.93974N,100%,9C,62%,6_20260410_184207.wav,AGC,48kHz,stereo,Part1,6_20260410_184207.wav,996.0,999.0,997.5476041666667,997.2976041666667,997.7976041666667,0.022135416666666668,1.0625,2.9013412575649227,177.09865874243508,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,18:42:07,1.92444W,50.93974N,100%,9C,62%,6_20260410_184207.wav,AGC,48kHz,stereo,Part1,6_20260410_184207.wav,1089.0,1092.0,1091.1650625,1090.9150625,1091.4150625,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,18:42:07,1.92444W,50.93974N,100%,9C,62%,6_20260410_184207.wav,AGC,48kHz,stereo,Part1,6_20260410_184207.wav,1131.0,1134.0,1133.3969375,1133.1469375,1133.6469375,0.10286458333333333,4.9375,13.604415340680433,166.39558465931958,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,18:42:07,1.92444W,50.93974N,100%,9C,62%,6_20260410_184207.wav,AGC,48kHz,stereo,Part1,6_20260410_184207.wav,1545.0,1548.0,1546.8286458333334,1546.5786458333334,1547.0786458333334,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,21.0,24.0,22.342208333333332,22.092208333333332,22.592208333333332,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,108.0,111.0,110.98922916666666,110.73922916666666,111.0,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,111.0,114.0,111.0208125,111.0,111.2708125,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,591.0,594.0,593.4089166666666,593.1589166666666,593.6589166666666,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,702.0,705.0,702.4283958333333,702.1783958333333,702.6783958333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,771.0,774.0,773.8973125,773.6473125,774.0,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,774.0,777.0,775.670125,775.420125,775.920125,-0.018229166666666668,-0.8750000000000001,357.6109889533793,182.38901104662065,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,984.0,987.0,986.9899791666667,986.7399791666667,987.0,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,987.0,990.0,987.053,987.0,987.303,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,1080.0,1083.0,1082.6510416666667,1082.4010416666667,1082.9010416666667,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,1470.0,1473.0,1470.9634375,1470.7134375,1471.2134375,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,1476.0,1479.0,1477.4093541666666,1477.1593541666666,1477.6593541666666,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,1545.0,1548.0,1545.8593333333333,1545.6093333333333,1546.1093333333333,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-10-2026,19:12:09,1.92444W,50.93974N,100%,9C,62%,6_20260410_191209.wav,AGC,48kHz,stereo,Part2,6_20260410_191209.wav,1734.0,1737.0,1734.7606458333332,1734.5106458333332,1735.0106458333332,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,06:39:02,1.92444W,50.93976N,100%,8C,86%,6_20260411_063902.wav,AGC,48kHz,stereo,Part1,6_20260411_063902.wav,195.0,198.0,196.84972916666666,196.59972916666666,197.09972916666666,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,06:39:02,1.92444W,50.93976N,100%,8C,86%,6_20260411_063902.wav,AGC,48kHz,stereo,Part1,6_20260411_063902.wav,291.0,294.0,292.0819583333333,291.8319583333333,292.3319583333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,06:39:02,1.92444W,50.93976N,100%,8C,86%,6_20260411_063902.wav,AGC,48kHz,stereo,Part1,6_20260411_063902.wav,1059.0,1062.0,1059.18125,1059.0,1059.43125,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,06:39:02,1.92444W,50.93976N,100%,8C,86%,6_20260411_063902.wav,AGC,48kHz,stereo,Part1,6_20260411_063902.wav,1464.0,1467.0,1466.5435416666667,1466.2935416666667,1466.7935416666667,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,06:39:02,1.92444W,50.93976N,100%,8C,86%,6_20260411_063902.wav,AGC,48kHz,stereo,Part1,6_20260411_063902.wav,1686.0,1689.0,1687.2248125,1686.9748125,1687.4748125,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,51.0,54.0,51.5538125,51.3038125,51.8038125,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,192.0,195.0,192.79275,192.54275,193.04275,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,333.0,336.0,334.8766875,334.6266875,335.1266875,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,492.0,495.0,493.57645833333333,493.32645833333333,493.82645833333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,624.0,627.0,624.7239583333334,624.4739583333334,624.9739583333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,714.0,717.0,715.0179791666667,714.7679791666667,715.2679791666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,891.0,894.0,893.587625,893.337625,893.837625,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,894.0,897.0,894.0100416666667,894.0,894.2600416666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,1026.0,1029.0,1027.7939583333334,1027.5439583333334,1028.0439583333334,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,1029.0,1032.0,1031.20675,1030.95675,1031.45675,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,1398.0,1401.0,1398.9855,1398.7355,1399.2355,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,1494.0,1497.0,1496.6703541666666,1496.4203541666666,1496.9203541666666,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,1596.0,1599.0,1598.6905,1598.4405,1598.9405,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,07:09:03,1.92444W,50.93976N,100%,8C,86%,6_20260411_070903.wav,AGC,48kHz,stereo,Part2,6_20260411_070903.wav,1599.0,1602.0,1599.211875,1599.0,1599.461875,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,18:42:02,1.92444W,50.93976N,100%,10C,57%,6_20260411_184202.wav,AGC,48kHz,stereo,Part1,6_20260411_184202.wav,42.0,45.0,44.62052083333333,44.37052083333333,44.87052083333333,-0.041666666666666664,-2.0,354.5326921717127,185.4673078282873,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,18:42:02,1.92444W,50.93976N,100%,10C,57%,6_20260411_184202.wav,AGC,48kHz,stereo,Part1,6_20260411_184202.wav,45.0,48.0,45.06335416666667,45.0,45.31335416666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,18:42:02,1.92444W,50.93976N,100%,10C,57%,6_20260411_184202.wav,AGC,48kHz,stereo,Part1,6_20260411_184202.wav,153.0,156.0,153.87139583333334,153.62139583333334,154.12139583333334,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,18:42:02,1.92444W,50.93976N,100%,10C,57%,6_20260411_184202.wav,AGC,48kHz,stereo,Part1,6_20260411_184202.wav,420.0,423.0,422.1862291666667,421.9362291666667,422.4362291666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,18:42:02,1.92444W,50.93976N,100%,10C,57%,6_20260411_184202.wav,AGC,48kHz,stereo,Part1,6_20260411_184202.wav,558.0,561.0,560.5609583333334,560.3109583333334,560.8109583333334,-0.23046875,-11.0625,328.19666875824436,211.80333124175564,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,18:42:02,1.92444W,50.93976N,100%,10C,57%,6_20260411_184202.wav,AGC,48kHz,stereo,Part1,6_20260411_184202.wav,561.0,564.0,561.0105,561.0,561.2605,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,18:42:02,1.92444W,50.93976N,100%,10C,57%,6_20260411_184202.wav,AGC,48kHz,stereo,Part1,6_20260411_184202.wav,648.0,651.0,648.1259375,648.0,648.3759375,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,18:42:02,1.92444W,50.93976N,100%,10C,57%,6_20260411_184202.wav,AGC,48kHz,stereo,Part1,6_20260411_184202.wav,1380.0,1383.0,1380.8897291666667,1380.6397291666667,1381.1397291666667,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,18:42:02,1.92444W,50.93976N,100%,10C,57%,6_20260411_184202.wav,AGC,48kHz,stereo,Part1,6_20260411_184202.wav,1671.0,1674.0,1672.6464791666667,1672.3964791666667,1672.8964791666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,19:12:03,1.92444W,50.93976N,100%,10C,57%,6_20260411_191203.wav,AGC,48kHz,stereo,Part2,6_20260411_191203.wav,87.0,90.0,87.069625,87.0,87.319625,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,19:12:03,1.92444W,50.93976N,100%,10C,57%,6_20260411_191203.wav,AGC,48kHz,stereo,Part2,6_20260411_191203.wav,195.0,198.0,195.44983333333334,195.19983333333334,195.69983333333334,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,19:12:03,1.92444W,50.93976N,100%,10C,57%,6_20260411_191203.wav,AGC,48kHz,stereo,Part2,6_20260411_191203.wav,306.0,309.0,306.7483541666667,306.4983541666667,306.9983541666667,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,19:12:03,1.92444W,50.93976N,100%,10C,57%,6_20260411_191203.wav,AGC,48kHz,stereo,Part2,6_20260411_191203.wav,399.0,402.0,401.0290625,400.7790625,401.2790625,0.018229166666666668,0.8750000000000001,2.389011046620638,177.61098895337938,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,19:12:03,1.92444W,50.93976N,100%,10C,57%,6_20260411_191203.wav,AGC,48kHz,stereo,Part2,6_20260411_191203.wav,507.0,510.0,508.4807083333333,508.2307083333333,508.7307083333333,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,19:12:03,1.92444W,50.93976N,100%,10C,57%,6_20260411_191203.wav,AGC,48kHz,stereo,Part2,6_20260411_191203.wav,600.0,603.0,602.99,602.74,603.0,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,19:12:03,1.92444W,50.93976N,100%,10C,57%,6_20260411_191203.wav,AGC,48kHz,stereo,Part2,6_20260411_191203.wav,603.0,606.0,603.0987708333333,603.0,603.3487708333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,19:12:03,1.92444W,50.93976N,100%,10C,57%,6_20260411_191203.wav,AGC,48kHz,stereo,Part2,6_20260411_191203.wav,696.0,699.0,697.8376875,697.5876875,698.0876875,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,19:12:03,1.92444W,50.93976N,100%,10C,57%,6_20260411_191203.wav,AGC,48kHz,stereo,Part2,6_20260411_191203.wav,798.0,801.0,798.5860625,798.3360625,798.8360625,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,19:12:03,1.92444W,50.93976N,100%,10C,57%,6_20260411_191203.wav,AGC,48kHz,stereo,Part2,6_20260411_191203.wav,927.0,930.0,928.0593541666667,927.8093541666667,928.3093541666667,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 6 - 1004 to 1704,04-11-2026,19:12:03,1.92444W,50.93976N,100%,10C,57%,6_20260411_191203.wav,AGC,48kHz,stereo,Part2,6_20260411_191203.wav,1182.0,1185.0,1184.3758125,1184.1258125,1184.6258125,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,114.0,117.0,116.9190625,116.6690625,117.0,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,117.0,120.0,117.13266666666667,117.0,117.38266666666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,378.0,381.0,380.831125,380.581125,381.0,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,381.0,384.0,381.281375,381.031375,381.531375,-0.018229166666666668,-0.8750000000000001,357.6109889533793,182.38901104662065,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,492.0,495.0,494.36814583333336,494.11814583333336,494.61814583333336,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,633.0,636.0,633.9047708333334,633.6547708333334,634.1547708333334,-0.0026041666666666665,-0.125,359.65880957427,180.34119042573002,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,768.0,771.0,769.2109791666667,768.9609791666667,769.4609791666667,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,870.0,873.0,870.7544791666667,870.5044791666667,871.0044791666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,993.0,996.0,994.5815833333334,994.3315833333334,994.8315833333334,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,1107.0,1110.0,1107.406625,1107.156625,1107.656625,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,1248.0,1251.0,1249.9087916666667,1249.6587916666667,1250.1587916666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,1362.0,1365.0,1364.3097916666666,1364.0597916666666,1364.5597916666666,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,1476.0,1479.0,1476.8290208333333,1476.5790208333333,1477.0790208333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,06:39:02,1.92444W,50.93976N,100%,5C,89%,6_20260412_063902.wav,AGC,48kHz,stereo,Part1,6_20260412_063902.wav,1716.0,1719.0,1717.6244583333332,1717.3744583333332,1717.8744583333332,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,07:09:03,1.92444W,50.93976N,100%,5C,89%,6_20260412_070903.wav,AGC,48kHz,stereo,Part2,6_20260412_070903.wav,42.0,45.0,43.846916666666665,43.596916666666665,44.096916666666665,-0.10416666666666667,-5.0,346.22000051887755,193.77999948112247,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,07:09:03,1.92444W,50.93976N,100%,5C,89%,6_20260412_070903.wav,AGC,48kHz,stereo,Part2,6_20260412_070903.wav,261.0,264.0,261.879625,261.629625,262.129625,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,07:09:03,1.92444W,50.93976N,100%,5C,89%,6_20260412_070903.wav,AGC,48kHz,stereo,Part2,6_20260412_070903.wav,366.0,369.0,368.36266666666666,368.11266666666666,368.61266666666666,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,07:09:03,1.92444W,50.93976N,100%,5C,89%,6_20260412_070903.wav,AGC,48kHz,stereo,Part2,6_20260412_070903.wav,969.0,972.0,970.8175416666667,970.5675416666667,971.0675416666667,-0.018229166666666668,-0.8750000000000001,357.6109889533793,182.38901104662065,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,07:09:03,1.92444W,50.93976N,100%,5C,89%,6_20260412_070903.wav,AGC,48kHz,stereo,Part2,6_20260412_070903.wav,1092.0,1095.0,1092.9725208333334,1092.7225208333334,1093.2225208333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,07:09:03,1.92444W,50.93976N,100%,5C,89%,6_20260412_070903.wav,AGC,48kHz,stereo,Part2,6_20260412_070903.wav,1101.0,1104.0,1101.4520208333333,1101.2020208333333,1101.7020208333333,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,07:09:03,1.92444W,50.93976N,100%,5C,89%,6_20260412_070903.wav,AGC,48kHz,stereo,Part2,6_20260412_070903.wav,1266.0,1269.0,1266.3281458333333,1266.0781458333333,1266.5781458333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,07:09:03,1.92444W,50.93976N,100%,5C,89%,6_20260412_070903.wav,AGC,48kHz,stereo,Part2,6_20260412_070903.wav,1353.0,1356.0,1354.4324791666666,1354.1824791666666,1354.6824791666666,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,07:09:03,1.92444W,50.93976N,100%,5C,89%,6_20260412_070903.wav,AGC,48kHz,stereo,Part2,6_20260412_070903.wav,1521.0,1524.0,1521.0858958333333,1521.0,1521.3358958333333,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,07:09:03,1.92444W,50.93976N,100%,5C,89%,6_20260412_070903.wav,AGC,48kHz,stereo,Part2,6_20260412_070903.wav,1662.0,1665.0,1662.9762916666666,1662.7262916666666,1663.2262916666666,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,18:42:02,1.92444W,50.93976N,100%,11C,60%,6_20260412_184202.wav,AGC,48kHz,stereo,Part1,6_20260412_184202.wav,243.0,246.0,243.21058333333335,243.0,243.46058333333335,0.0,0.0,0.0,180.0,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,18:42:02,1.92444W,50.93976N,100%,11C,60%,6_20260412_184202.wav,AGC,48kHz,stereo,Part1,6_20260412_184202.wav,417.0,420.0,418.1743125,417.9243125,418.4243125,0.018229166666666668,0.8750000000000001,2.389011046620638,177.61098895337938,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,18:42:02,1.92444W,50.93976N,100%,11C,60%,6_20260412_184202.wav,AGC,48kHz,stereo,Part1,6_20260412_184202.wav,711.0,714.0,712.9594166666667,712.7094166666667,713.2094166666667,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
Recorder 6 - 1004 to 1704,04-12-2026,18:42:02,1.92444W,50.93976N,100%,11C,60%,6_20260412_184202.wav,AGC,48kHz,stereo,Part1,6_20260412_184202.wav,714.0,717.0,716.9318125,716.6818125,717.0,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
