recorder_folder,DATE,TIME,LON,LAT,BAT,TEMP,HUMI,FILE,GAIN,SAMPLE RATE,CHANNEL,NOTE,wav_file,birdnet_start_s,birdnet_end_s,peak_time_s,gcc_start_s,gcc_end_s,tdoa_ms,lag_samples,bearing_1_deg,bearing_2_deg,detected_by
Recorder 1 - 0304 to 1004,04-06-2026,06:39:02,1.91770W,50.94274N,100%,2C,92%,1_20260406_063902.wav,AGC,48kHz,stereo,Part1,1_20260406_063902.wav,1611.0,1614.0,1613.078375,1612.828375,1613.328375,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,06:39:02,1.91770W,50.94274N,100%,2C,92%,1_20260406_063902.wav,AGC,48kHz,stereo,Part1,1_20260406_063902.wav,1704.0,1707.0,1704.40275,1704.15275,1704.65275,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,327.0,330.0,329.87027083333334,329.62027083333334,330.0,0.25260416666666663,12.125,35.283426870259554,144.71657312974045,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,528.0,531.0,528.3909791666666,528.1409791666666,528.6409791666666,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,876.0,879.0,878.867625,878.617625,879.0,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,966.0,969.0,968.4652083333333,968.2152083333333,968.7152083333333,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,1077.0,1080.0,1078.3915208333333,1078.1415208333333,1078.6415208333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,1200.0,1203.0,1200.2010625,1200.0,1200.4510625,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,1299.0,1302.0,1301.1817708333333,1300.9317708333333,1301.4317708333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,1506.0,1509.0,1507.378125,1507.128125,1507.628125,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,1587.0,1590.0,1587.6367708333332,1587.3867708333332,1587.8867708333332,0.020833333333333332,1.0,2.730540749448636,177.26945925055136,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,1680.0,1683.0,1681.4872708333332,1681.2372708333332,1681.7372708333332,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,1776.0,1779.0,1778.9264583333334,1778.6764583333334,1779.0,-0.022135416666666668,-1.0625,357.0986587424351,182.90134125756492,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,07:09:03,1.91770W,50.94274N,100%,2C,92%,1_20260406_070903.wav,AGC,48kHz,stereo,Part2,1_20260406_070903.wav,1779.0,1782.0,1779.2092291666668,1779.0,1779.4592291666668,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,18:42:02,1.91770W,50.94274N,100%,21C,34%,1_20260406_184202.wav,AGC,48kHz,stereo,Part1,1_20260406_184202.wav,1047.0,1050.0,1049.873625,1049.623625,1050.0,-0.018229166666666668,-0.8750000000000001,357.6109889533793,182.38901104662065,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,19:12:03,1.91770W,50.94274N,100%,21C,34%,1_20260406_191203.wav,AGC,48kHz,stereo,Part2,1_20260406_191203.wav,615.0,618.0,615.966,615.716,616.216,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,19:12:03,1.91770W,50.94274N,100%,21C,34%,1_20260406_191203.wav,AGC,48kHz,stereo,Part2,1_20260406_191203.wav,807.0,810.0,809.0794583333334,808.8294583333334,809.3294583333334,-0.3333333333333333,-16.0,310.3395023124293,229.66049768757068,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,19:12:03,1.91770W,50.94274N,100%,21C,34%,1_20260406_191203.wav,AGC,48kHz,stereo,Part2,1_20260406_191203.wav,915.0,918.0,916.482875,916.232875,916.732875,-0.018229166666666668,-0.8750000000000001,357.6109889533793,182.38901104662065,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,19:12:03,1.91770W,50.94274N,100%,21C,34%,1_20260406_191203.wav,AGC,48kHz,stereo,Part2,1_20260406_191203.wav,1023.0,1026.0,1023.4725833333333,1023.2225833333333,1023.7225833333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,19:12:03,1.91770W,50.94274N,100%,21C,34%,1_20260406_191203.wav,AGC,48kHz,stereo,Part2,1_20260406_191203.wav,1122.0,1125.0,1123.7973333333334,1123.5473333333334,1124.0473333333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-06-2026,19:12:03,1.91770W,50.94274N,100%,21C,34%,1_20260406_191203.wav,AGC,48kHz,stereo,Part2,1_20260406_191203.wav,1407.0,1410.0,1408.7078541666667,1408.4578541666667,1408.9578541666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-07-2026,07:09:03,1.91770W,50.94274N,100%,7C,76%,1_20260407_070903.wav,AGC,48kHz,stereo,Part2,1_20260407_070903.wav,1638.0,1641.0,1638.7849583333334,1638.5349583333334,1639.0349583333334,0.018229166666666668,0.8750000000000001,2.389011046620638,177.61098895337938,"left,right"
Recorder 1 - 0304 to 1004,04-07-2026,18:42:02,1.91770W,50.94274N,100%,19C,44%,1_20260407_184202.wav,AGC,48kHz,stereo,Part1,1_20260407_184202.wav,1419.0,1422.0,1420.8861458333333,1420.6361458333333,1421.1361458333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-07-2026,18:42:02,1.91770W,50.94274N,100%,19C,44%,1_20260407_184202.wav,AGC,48kHz,stereo,Part1,1_20260407_184202.wav,1512.0,1515.0,1512.2100208333334,1512.0,1512.4600208333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-07-2026,18:42:02,1.91770W,50.94274N,100%,19C,44%,1_20260407_184202.wav,AGC,48kHz,stereo,Part1,1_20260407_184202.wav,1632.0,1635.0,1633.6953333333333,1633.4453333333333,1633.9453333333333,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 1 - 0304 to 1004,04-08-2026,06:39:02,1.91770W,50.94274N,100%,8C,86%,1_20260408_063902.wav,AGC,48kHz,stereo,Part1,1_20260408_063902.wav,1227.0,1230.0,1227.1767083333334,1227.0,1227.4267083333334,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 1 - 0304 to 1004,04-08-2026,06:39:02,1.91770W,50.94274N,100%,8C,86%,1_20260408_063902.wav,AGC,48kHz,stereo,Part1,1_20260408_063902.wav,1341.0,1344.0,1342.3294166666667,1342.0794166666667,1342.5794166666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-08-2026,06:39:02,1.91770W,50.94274N,100%,8C,86%,1_20260408_063902.wav,AGC,48kHz,stereo,Part1,1_20260408_063902.wav,1758.0,1761.0,1758.5248958333334,1758.2748958333334,1758.7748958333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-08-2026,07:09:03,1.91770W,50.94274N,100%,8C,86%,1_20260408_070903.wav,AGC,48kHz,stereo,Part2,1_20260408_070903.wav,114.0,117.0,116.83677083333333,116.58677083333333,117.0,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 1 - 0304 to 1004,04-08-2026,07:09:03,1.91770W,50.94274N,100%,8C,86%,1_20260408_070903.wav,AGC,48kHz,stereo,Part2,1_20260408_070903.wav,1104.0,1107.0,1106.7845625,1106.5345625,1107.0,0.022135416666666668,1.0625,2.9013412575649227,177.09865874243508,"left,right"
Recorder 1 - 0304 to 1004,04-08-2026,19:12:03,1.91770W,50.94274N,100%,30C,43%,1_20260408_191203.wav,AGC,48kHz,stereo,Part2,1_20260408_191203.wav,903.0,906.0,904.5804583333334,904.3304583333334,904.8304583333334,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 1 - 0304 to 1004,04-09-2026,07:09:03,1.91770W,50.94274N,100%,8C,99%,1_20260409_070903.wav,AGC,48kHz,stereo,Part2,1_20260409_070903.wav,1179.0,1182.0,1180.3159791666667,1180.0659791666667,1180.5659791666667,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 1 - 0304 to 1004,04-09-2026,07:09:03,1.91770W,50.94274N,100%,8C,99%,1_20260409_070903.wav,AGC,48kHz,stereo,Part2,1_20260409_070903.wav,1338.0,1341.0,1339.7674166666666,1339.5174166666666,1340.0174166666666,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 1 - 0304 to 1004,04-09-2026,07:09:03,1.91770W,50.94274N,100%,8C,99%,1_20260409_070903.wav,AGC,48kHz,stereo,Part2,1_20260409_070903.wav,1542.0,1545.0,1544.3813125,1544.1313125,1544.6313125,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-09-2026,07:09:03,1.91770W,50.94274N,100%,8C,99%,1_20260409_070903.wav,AGC,48kHz,stereo,Part2,1_20260409_070903.wav,1767.0,1770.0,1769.9896666666666,1769.7396666666666,1770.0,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 1 - 0304 to 1004,04-09-2026,07:09:03,1.91770W,50.94274N,100%,8C,99%,1_20260409_070903.wav,AGC,48kHz,stereo,Part2,1_20260409_070903.wav,1770.0,1773.0,1770.0679791666666,1770.0,1770.3179791666666,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 1 - 0304 to 1004,04-10-2026,06:39:02,1.91770W,50.94274N,100%,3C,82%,1_20260410_063902.wav,AGC,48kHz,stereo,Part1,1_20260410_063902.wav,621.0,624.0,622.5269583333334,622.2769583333334,622.7769583333334,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 1 - 0304 to 1004,04-10-2026,06:39:02,1.91770W,50.94274N,100%,3C,82%,1_20260410_063902.wav,AGC,48kHz,stereo,Part1,1_20260410_063902.wav,1062.0,1065.0,1064.8524375,1064.6024375,1065.0,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 1 - 0304 to 1004,04-10-2026,06:39:02,1.91770W,50.94274N,100%,3C,82%,1_20260410_063902.wav,AGC,48kHz,stereo,Part1,1_20260410_063902.wav,1065.0,1068.0,1065.20375,1065.0,1065.45375,0.0,0.0,0.0,180.0,"left,right"
Recorder 1 - 0304 to 1004,04-10-2026,07:09:03,1.91770W,50.94274N,100%,3C,82%,1_20260410_070903.wav,AGC,48kHz,stereo,Part2,1_20260410_070903.wav,192.0,195.0,194.4779375,194.2279375,194.7279375,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 1 - 0304 to 1004,04-10-2026,07:09:03,1.91770W,50.94274N,100%,3C,82%,1_20260410_070903.wav,AGC,48kHz,stereo,Part2,1_20260410_070903.wav,330.0,333.0,332.976875,332.726875,333.0,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 1 - 0304 to 1004,04-10-2026,07:09:03,1.91770W,50.94274N,100%,3C,82%,1_20260410_070903.wav,AGC,48kHz,stereo,Part2,1_20260410_070903.wav,333.0,336.0,333.0822708333333,333.0,333.3322708333333,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 1 - 0304 to 1004,04-10-2026,07:09:03,1.91770W,50.94274N,100%,3C,82%,1_20260410_070903.wav,AGC,48kHz,stereo,Part2,1_20260410_070903.wav,459.0,462.0,461.715875,461.465875,461.965875,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 1 - 0304 to 1004,04-10-2026,07:09:03,1.91770W,50.94274N,100%,3C,82%,1_20260410_070903.wav,AGC,48kHz,stereo,Part2,1_20260410_070903.wav,1656.0,1659.0,1656.6331458333334,1656.3831458333334,1656.8831458333334,-0.018229166666666668,-0.8750000000000001,357.6109889533793,182.38901104662065,"left,right"
Recorder 2 - 0304 to 1004,04-03-2026,19:12:11,1.91835W,50.94076N,100%,12C,90%,2_20260403_191211.wav,AGC,48kHz,stereo,Part2,2_20260403_191211.wav,825.0,828.0,827.6037291666667,827.3537291666667,827.8537291666667,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 2 - 0304 to 1004,04-03-2026,19:12:11,1.91835W,50.94076N,100%,12C,90%,2_20260403_191211.wav,AGC,48kHz,stereo,Part2,2_20260403_191211.wav,1245.0,1248.0,1245.0697708333332,1245.0,1245.3197708333332,0.0013020833333333333,0.0625,0.1705944566832045,179.8294055433168,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,06:39:02,1.91834W,50.94073N,100%,8C,95%,2_20260404_063902.wav,AGC,48kHz,stereo,Part1,2_20260404_063902.wav,30.0,33.0,31.799333333333333,31.549333333333333,32.04933333333334,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,06:39:02,1.91834W,50.94073N,100%,8C,95%,2_20260404_063902.wav,AGC,48kHz,stereo,Part1,2_20260404_063902.wav,165.0,168.0,166.55372916666667,166.30372916666667,166.80372916666667,-0.018229166666666668,-0.8750000000000001,357.6109889533793,182.38901104662065,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,06:39:02,1.91834W,50.94073N,100%,8C,95%,2_20260404_063902.wav,AGC,48kHz,stereo,Part1,2_20260404_063902.wav,267.0,270.0,268.0075,267.7575,268.2575,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,06:39:02,1.91834W,50.94073N,100%,8C,95%,2_20260404_063902.wav,AGC,48kHz,stereo,Part1,2_20260404_063902.wav,1479.0,1482.0,1479.59225,1479.34225,1479.84225,-0.01953125,-0.9375,357.4402354785634,182.5597645214366,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,06:39:02,1.91834W,50.94073N,100%,8C,95%,2_20260404_063902.wav,AGC,48kHz,stereo,Part1,2_20260404_063902.wav,1647.0,1650.0,1648.9665416666667,1648.7165416666667,1649.2165416666667,-0.018229166666666668,-0.8750000000000001,357.6109889533793,182.38901104662065,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,06:39:02,1.91834W,50.94073N,100%,8C,95%,2_20260404_063902.wav,AGC,48kHz,stereo,Part1,2_20260404_063902.wav,1755.0,1758.0,1755.0567083333333,1755.0,1755.3067083333333,-0.0234375,-1.125,356.92783242535745,183.07216757464255,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,138.0,141.0,139.94727083333333,139.69727083333333,140.19727083333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,210.0,213.0,211.24820833333334,210.99820833333334,211.49820833333334,-0.018229166666666668,-0.8750000000000001,357.6109889533793,182.38901104662065,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,303.0,306.0,303.8234375,303.5734375,304.0734375,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,360.0,363.0,361.9758541666667,361.7258541666667,362.2258541666667,0.4166666666666667,20.0,72.32192951701641,107.67807048298359,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,387.0,390.0,389.6690625,389.4190625,389.9190625,-0.0026041666666666665,-0.125,359.65880957427,180.34119042573002,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,624.0,627.0,626.2926041666667,626.0426041666667,626.5426041666667,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,786.0,789.0,788.8953125,788.6453125,789.0,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,789.0,792.0,789.10125,789.0,789.35125,0.022135416666666668,1.0625,2.9013412575649227,177.09865874243508,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,948.0,951.0,949.8910833333333,949.6410833333333,950.1410833333333,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,1041.0,1044.0,1041.9830833333333,1041.7330833333333,1042.2330833333333,-0.020833333333333332,-1.0,357.26945925055134,182.73054074944866,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,1179.0,1182.0,1181.4987708333333,1181.2487708333333,1181.7487708333333,0.01953125,0.9375,2.559764521436577,177.4402354785634,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,1266.0,1269.0,1266.036625,1266.0,1266.286625,0.0,0.0,0.0,180.0,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,1296.0,1299.0,1296.3277291666666,1296.0777291666666,1296.5777291666666,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
Recorder 2 - 0304 to 1004,04-04-2026,07:09:03,1.91834W,50.94073N,100%,8C,95%,2_20260404_070903.wav,AGC,48kHz,stereo,Part2,2_20260404_070903.wav,1458.0,1461.0,1460.6156875,1460.3656875,1460.8656875,-0.0013020833333333333,-0.0625,359.8294055433168,180.1705944566832,"left,right"
